human,regen1,regen2,sim_llm_score,sim_human_score
삼성전자와 LG전자가 오는 7일 인플레이션·전쟁·도시봉쇄 등 각종 악재로 수요 부진이 이어지면서 실적이 예상보다 줄어들 것이라는 우려감이 나온다.,"삼성전자와 LG전자는 오는 7일에 인플레이션과 전쟁 및 도시 봉쇄 등의 여러 가지 악재로 인해 수요가 계속해서 부진할 것으로 전망되면서, 실적 역시 당초의 예상을 밑돌 것이란 염려가 제기되고 있다.","삼성전자와 LG전자는 오는 7일, 인플레이션·전쟁·도시 봉쇄 등 여러 악재로 수요 부진이 지속될 전망이며 이에 따라 실적이 예상치를 하회할 것이라는 우려가 나오고 있다.",-2.69401478767395,-3.1794703006744385
올해 상반기 우리나라 무역수지 적자가 역대 최대치를 기록한 가운데 추경호 경제부총리 겸 기획재정부 장관은 올해 수출 중소·중견기업 등에 대한 무역금융을 당초 계획인 261조3000억원 대비 약 40조원 15.3% 이상 확대하겠다고 밝히며 하반기에도 수출 업체들이 처한 여건은 녹록지 않을 것이라며 무역금융을 당초 계획인 261조3000억원 대비 약 40조원 15.3% 이상 확대하겠다고 밝혔다.,"올해 상반기 우리나라 무역수지 적자가 역대 최대치인 상황에서 추경호 경제부총리 겸 기획재정부 장관은 올해 수출 중소·중견기업 등에 대한 무역금융을 당초 계획이었던 261조 3000억 원보다 약 40조 원, 즉 15.3% 이상 늘리겠다고 밝혔으며, 하반기 수출업체들의 여건이 어려울 것으로 예상되어 이와 같이 결정했다고 덧붙였다.","올해 상반기 우리나라 무역수지 적자가 역대 최대치를 기록한 상황에서 추경호 경제부총리 겸 기획재정부 장관은 올해 수출 중소·중견기업 등에 대한 무역금융을 애초 계획이었던 261조 3,000억 원에서 약 40조 원을 증액한 301조 3,000억 원으로 확대할 것이라 밝혔다. 이는 하반기 수출 업체들이 직면할 어려움을 고려해 내린 결정이라고 그는 덧붙였다.",-1.6613054275512695,-1.9855809211730957
한덕수 국무총리는 정부서울청사에서 주재한 코로나19 중앙재난안전대책본부 회의에서 코로나19 원스톱 진료 기관을 향후 1만개소로 늘려 호흡기 환자 진료센터 로 통합하고 이 중에 검사와 대면 진료 치료제 처방까지 모두 가능한 원스톱 진료 기관은 지금까지 6천206개소로 확보됐다고 밝혔다.,"한덕수 국무총리는 정부 서울 청사에서 주재한 코로나19 중앙재난안전대책본부 회의에서 코로나19 원스톱 진료기관을 향후 1만 개소로 늘리고 이를 호흡기 환자 진료센터로 통합하며, 이 중 검사·대면 진료·치료제 처방이 모두 가능한 원스톱 진료기관은 현재까지 총 6천206개소를 확보했다고 밝혔다.","한덕수 국무총리는 정부 서울 청사에서 주재한 코로나19 중앙재난안전대책본부 회의에서 코로나19 원스톱 진료기관을 향후 1만 개소로 확대하고 이를 호흡기 환자 진료센터에 통합한다고 밝혔으며, 해당 기관 중 검사·대면 진료·치료제 처방을 모두 할 수 있는 곳은 지금까지 총 6천206개소라고 전했다.",-1.093117117881775,-1.5053915977478027
"아시아나항공은 지난달 9일, 15일 3차례에 걸쳐 총 3차례에 걸쳐 한국 공군 특수비행팀 블랙이글스의 T 50B항공기 9대를 영국 런던으로 운송했으며 지난달 9일, 15일 총 3차례에 걸쳐 한국 공군 특수비행팀 블랙이글스의 T 50B항공기 9대를 영국 런던으로 운송했다고 4일 밝혔다.","아시아나항공은 지난달 9일과 15일, 두 날짜에 걸쳐 총 세 차례 한국 공군 특수비행팀 '블랙 이글스'의 T-50B 항공기 9대를 영국 런던으로 운송했고 이를 4일에 밝혔다.","아시아나항공은 지난달 9일과 15일, 두 날짜 사이에 총 세 번에 걸쳐 대한민국 공군의 특수 비행 팀인 '블랙이글스'가 보유한 T-50B 항공기 9대를 영국 런던까지 운송했으며, 이에 대해 4일 발표했다.",-1.9552277326583862,-2.4342916011810303
"루닛 루닛은 2019년 일본 후지필름과 협력관계 파트너십를 맺고 일본에 진출,  8일 인공지능 AI 영상진단 솔루션이 일본 출시 6개월 만에 100개 병원에 도입됐다고 밝히며 도쿄의 대규모 관찰 스크리닝 센터와 오사카의 국립병원 등 일본 내 여러 지역의 상급 종합병원이 제품을 도입했다는 설명이다.","루닛은 2019년에 일본 후지필름과 협력 관계인 파트너십을 체결하여 일본 시장에 진출하였으며, 8일에는 자사의 인공지능 기반 영상 진단 설루션이 일본에서 출시된 지 반 년 만에 100개의 병원에서 채택되었다고 발표했다. 이에 따라 도쿄의 대형 관찰 스크리닝 센터 및 오사카 소재 국립 병원 등 다양한 지역들의 상급 종합 병원들이 해당 제품을 도입하였다고 한다.","루닛은 2019년, 일본 후지필름과의 협력 관계를 맺어 일본 시장에 진출했으며, 8일엔 자사 인공지능 기반 영상 진단 설루션이 일본서 출시된 지 반 년 만에 100개 병원에 채택됐다고 밝혔다. 이에 도쿄 대형 관찰 스크리닝 센터와 오사카 국립병원 등 여러 지역의 상급종합병원이 이 제품을 들였다고 한다.",-2.0557334423065186,-3.1121084690093994
5일준이 교수는 5일 핀란드 헬싱키 알토대학교에서 열린 필즈상 시상식에서 수학계 노벨상으로 불리는 필즈상을 수상했다고 밝혔으며 수상 소감으로 소감으로 허준이 교수는 5일 핀란드 헬싱키 알토대학교에서 열린 필즈상 시상식에서 수학계 노벨상으로 불리는 필즈상을 수상했다고 말했다.,"허준이 교수는 5일 핀란드 헬싱키 알토 대학교에서 열린 필즈상 시상식에서 '수학계 노벨상으로 불리는 필즈 상을 수상했다'라고 밝히며, 이에 대한 소감을 전했다.","허준열 교수는 5일 핀란드 헬싱키 알토 대학에서 개최된 필즈상 시상식에서 자신이 수학계 노벨상으로 일컫어지는 필즈상을 받았다고 전하며, 해당 사실에 대한 소회를 밝혔다.",-2.6445231437683105,-1.4575649499893188
코로나19 사태로 가계대출을 상환하는데 어려움을 겪고 있는 개인 채무자는 개별 금융회사에서 빌린 대출의 원금을 최장 1년간 상환 유예하는 '금융회사 프리워크아웃 특례' 프로그램을 통해 최대 20년까지 원금 상환 유예 지원을 받을 수 있다.,"코로나19 사태 때문에 가계대출 상환에 어려움을 겪는 개인 채무자들은 개별 금융회사로부터 빌린 대출금의 원금을 최장 1년 동안 상환 유예할 수 있으며, 이 경우 최대 20년까지 원금 상환 지원이 가능한 '금융회사 프리워크아웃 특례' 제도를 활용할 수 있다.","코로나19 사태로 인해 가계대출의 상환이 어려운 개인 채무자는 개별 금융회사에서 빌린 대출원금을 최장 1년간 상환을 미룰 수 있고, 이러한 상황에서는 최대 20년까지 원금상환 지원을 받을 수 있는 '금융회사 프리워크아웃 특례제도'를 이용할 수 있다.",-1.882103443145752,-1.896023154258728
카글이 국내 기업 앱개발사와 마찰을 빚으면서까지 인앱결제 강제화를 강행하려 하는 배경에는 구글플레이의 수익성 저하가 자리잡고 있으며 올해 2분기 전 세계적으로 구글플레이를 이용한 앱 다운로드 건수는 증가했음에도 안드로이드 모바일 앱 소비 지출은 제자리걸음을 한 것으로 나타나 이 같은 상황을 타개하기 위해 인앱결제 강제화 정책과 인앱결제 수수료율을 꺼내들며 힘겨루기가 점입가경으로 치닫고 있다.,"국내 기업 앱 개발사와 마찰을 빚으면서도 인앱 결제 강제화를 강행하려는 배경에는 구글 플레이의 수익성 저하가 있고, 올 2분기에 세계적으론 구글 플레이 이용 앱 다운로드는 늘었지만 안드로이폰 앱 소비 지출엔 변동이 없어 이런 상황 극복 차원에서 인앱 결제 강제화와 수수료율 인상 정책을 들고나와 갈등이 심화하고 있다.","국내 기업 앱 개발사와 갈등을 일으키면서도 인앱 결제 강제화를 추진하는 배경에는 구글 플레이의 수익성 악화가 있으며, 올해 2분기에는 세계적으로 구글 플레이에서의 앱 다운로드 수는 증가했지만 안드로이드폰 앱 소비 지출은 변화가 없었기 때문에 이러한 상황을 타개하기 위해 인앱 결제 강제화 및 수수료율 인상 정책을 도입하여 갈등이 더욱 격화되고 있다.",-2.7980449199676514,-3.148280143737793
N 달 29일까지 진행되는 이번 이벤트는 세 가지 방식으로 진행되는데 NH농협은행은 올해 NH농협금융 출범 10주년을 맞아 기념주화 NFT 이벤트를 실시한다고 3일 밝혔으며 이벤트는 NH올원뱅크와 NH멤버스 어플리케이션의 이벤트 페이지를 통해 응모하면 추첨을 통해 1000명에게 10주년 기념주화 NFT와 스타벅스 아메리카노 기프티콘을 제공한다.,"이번 이벤트는 N달 29일까지 진행되며, 총 세 가지 방식으로 이루어진다. NH농협은행은 올해 NH농협금융 출범 10주년을 맞이하여, 이를 기념하기 위한 주화 NFT 이벤트를 실시한다고 발표했다. 해당 이벤트에 참여하고자 한다면, NH올원뱅크 및 NH멤버스의 앱 내 이벤트 페이지에서 응모를 하면 되고, 이 중 추첨으로 선정된 1,000명에게는 10주년 기념주화 NFT와 함께 스타벅스 아메리카노 기프티콘이 제공된다.","이번 이벤트는 N달 29일까지 진행되고, 총 세 가지 방식으로 구성된다. NH농협은행은 올해 NH농협금융 출범 10주년을 맞아, 이를 기념할 주화 NFT 이벤트를 실시한다고 밝혔다. 해당 이벤트 참여를 원한다면, NH올원뱅크 및 NH멤버스 앱의 이벤트 페이지에서 응모하면 되며, 이들 가운데 추첨을 통해 뽑힌 1천 명에게 10주년 기념주화 NFT와 스타벅스 아메리카노 기프티콘을 제공한다.",-1.3608157634735107,-2.3956902027130127
김일연 한화그룹 회장이 지난달 말 누리호 2차 발사가 성공한 뒤 임직원 80여명에게 직접 편지를 보내개발에 참여한 연구진의 노고에 감사를 표하며 아무 것도 없던 개발 환경에서 불가능을 가능으로 바꾼 우리의 저력으로 다시금 더 큰 꿈의 실현을 위해 힘차게 나아가자 며 연구개발에 계속 힘써줄 것을 당부하며 지난해 누리호 1차 발사가 실패했을 때도 임직원들에게 직접 적은 편지와 함께 과일바구니를 보내 격려했다.,"김일연 한화그룹 회장은 지난달 말 누리호 2차 발사 성공 후, 임직원 약 80명에게 직접 쓴 편지로 개발 참여 연구진의 노고를 감사하며, 무에서 유를 창조한 저력을 바탕으로 더 큰 꿈을 향해 힘차게 전진하자며 연구개발 지속을 당부했다. 작년 누리호 1차 발사 실패 시에도 직원들에게 손편지와 과일바구니를 전달해 격려했다.","김일연 한화그룹 회장은 지난달 말 누리호 2차 발사가 성공한 뒤, 임직원 약 80명에게 직접 쓴 편지를 보내 개발 참여 연구진의 노고에 감사를 표했다. 또 '무'에서 '유'를 창조한 저력을 토대로 더 큰 꿈을 위해 힘차게 나아가자면서 연구개발의 지속적인 추진을 강조했다. 지난해 누리호 1차 발사에 실패했을 때도 그는 손수 작성한 편지와 과일 바구니를 직원들에게 건네주며 사기를 북돋웠다.",-2.6675119400024414,-2.649693250656128
서울달 수출 증가율이 16개월 만에 처음으로 한 자릿수를 기록한 데 이어 세계무역기구 WTO 중심의 ‘자유무역주의’ 퇴조와 동맹국 간의 공급망 구축 전략인 ‘프렌드쇼어링 friend shoring ’이 맞물리며 수출 하락세가 장기화 될 것이라는 분석도 제기되며 서울경제 한국 경제의 버팀목 역할을 하던 수출이 무너지고 있다.,"서울 달 수출 증가율이 16개월 만에 처음으로 한 자릿수를 기록한 이후, 세계무역기구(WTO) 중심의 '자유무역주의'가 퇴조하며 동맹국 간 공급망 구축 전략인 '프렌드 쇼어링(friend shoring)'과 맞물려 수출 하락세가 장기화될 것이라는 분석이 제기되면서, 그간 한국 경제의 버팀목이던 수출이 흔들리고 있다.","서울 달 수출 증가율은 16개월 만에 처음으로 한 자릿수로 기록되었으며, 세계무역기구(WTO) 중심의 자유무역주의가 퇴조하면서 동맹국 간 공급망 구축 전략인 프렌드 쇼어링과 맞물려 수출 하락세가 장기화할 것이라는 분석이 제기되어, 그동안 한국 경제의 버팀목 역할을 하던 수출이 흔들리고 있다.",-1.0553359985351562,-1.630225419998169
"위메이드는 1일 블록체인 게임 플랫폼 ‘위믹스 플레이 WEMIX PLAY ’를 금 글로벌 시장에 출시했다고 밝혔는데, 이용자는 암호화폐로 게임 관련 아이템을 구입하거나 대체불가토큰 NFT 을 거래할 수 있으며, 게임에서 번 자산을 게임에 재투자하는 ‘돈버는게임 P2E ’이 가능하다.","위메이드는 1일 블록체인 게임 플랫폼 '위믹스 플레이(WEMIX PLAY)'를 전 세계 시장에 공개했는데, 이용자는 암호화폐로 게임 내 아이템 구매나 대체불가능토큰(NFT) 거래 및 게임 수익의 재투자 방식인 'P2E' 게임을 즐길 수 있다.","위메이드는 1일 블록체인 게임 플랫폼 '위믹스 플레이(WEMIX PLAY)'를 전 세계에 공개하며, 이용자가 암호화폐로 게임 속 아이템을 사거나 대체불가토큰(NFT)을 거래할 수도 있고, 또 게임 수익을 재투자하는 방식의 P2E 게임을 즐길 수 있게 됐다.",-1.43817138671875,-2.040539264678955
명멤버 운영사 드라마앤컴퍼니가 오는 15일부터 ‘리멤버 헤드헌팅 얼라이언스 정책’을 시행하기로 한 가운데 명함 관리 플랫폼으로 유명한 리멤버와 헤드헌팅업계의 갈등이 커지고 있고 스타트업의 수익 모델을 찾아가며 갈등을 빚는 사례도 있었다.,"명함 관리 플랫폼으로 유명한 '드라마앤컴퍼니'가 운영하는 멤버십 서비스인 '리멤버 헤드헌팅 얼라이언스 정책'이 오는 15일 시행될 예정이며, 이에 따라 해당 업체와 헤드헌팅 업계 간 갈등이 심화되고 있다. 이러한 상황 속에서 일부 스타트업들은 수익을 창출하기 위해 이와 관련한 갈등을 겪기도 했다.","명함 관리 플랫폼으로 유명한 드라마앤컴퍼니가 운영하는 멤버십 서비스인 리멤버 헤드헌팅 얼라이언스 정책이 오는 15일부터 시행됨에 따라, 해당 업체 및 헤드헌팅 업계를 둘러싼 갈등이 더욱 격화될 전망이다. 이런 가운데 일부 스타트업은 수익화를 목적으로 관련 갈등을 감수하기도 하였다.",-2.016571521759033,-2.842695951461792
금융 6일 금융위원회는 신한은행의 라임펀드 부당권유 등 불완전판매 투자광고 규정 위반 등 자본시장법 위반행위에 대해 업무 일부 정지와 과태료 부과 조치를 의결하고 대규모 손실 사태를 일으킨 라임펀드 를 불완전 판매한 신한은행에 대해 중징계에 해당하는 제재를 내렸으며 신한은행은 사모펀드 판매와 관련한 제도를 보완하겠다고 밝혔다.,"금융위원회는 신한은행이 라임 펀드를 부당 권유하는 등의 불완전판매 및 투자 광고 규정 위반과 자본시장법을 위반한 행위에 대하여 일부 업무 정지 및 과태료를 부과하기로 의결하였다. 또한 대규모 손실을 야기한 라임 펀드의 불완전 판매 건으로 신한은행에게 중징계 처분을 내렸고, 이에 신한은행은 사모펀드와 관련된 제도를 개선하겠다는 입장을 표명했다.","금융위원회는 신한은행의 라임 펀드 부당 권유 등에 따른 불완전판매와 투자 광고 규정 위반 그리고 자본시장법 위반에 대해 일부 업무정지와 과태료 부과를 결정했다. 또한 대규모 손실을 초래한 라임 펀드 불완전 판매건으로 신한은행에 중징계를 내렸으며, 이에 신한은행은 사모펀드 관련 제도 개선을 약속했다.",-1.6403164863586426,-3.0951590538024902
주식황 악화로 개인 투자자들의 주식 거래대금이 2년 4개월만에 최저치를 기록하며 호황기에 들어왔던 개미들이 하나 둘 떠나는 것으로 보이자 주식 시장도 인플레이션 악재에 차갑게 식어가고 인플레이션 악재에 차갑게 식어가고 있다.,"주식시장 악화로 인해 개인투자자들의 주식거래 대금이 2년 4개월 만에 최저치를 기록하면서 호황기에 진입했던 개미들이 하나둘씩 떠나자, 주식시장 역시 인플레이션이라는 악재로 인해 얼어붙고 있는 모습이다.","주식시장이 악화됨에 따라 개인 투자자들의 주식 거래대금이 2년 4개월 만에 최저치를 기록한 가운데, 호황기에 진입했던 개미들이 하나둘씩 떠나면서 주식시장도 인플레이션이라는 악재로 인해 얼어붙은 모습을 보이고 있다.",-1.2885010242462158,-2.7614567279815674
한미반도체는 4일 한미반도체 042700 는 대만 NANYA PCB와 지난해 매출 대비 0.75%에 해당하는 28억원의 수주 계약을 체결했다고 밝혔으며 이는 지난해 매출 대비 0.75%에 해당하는 규모이다.,"한미반도체는 4일 대만 NANYA PCB와 지난해 매출의 0.75%, 즉 28억원 규모의 수주 계약을 체결했음을 밝혔다.",한미반도체는 지난 4일 대만의 NANYA PCB로부터 작년 매출의 0.75%인 약 28억 원에 해당하는 수주를 따냈으며 이를 공개했다.,-2.1565823554992676,-1.5145822763442993
1일AIST는 올해 원전 학부 전공 지원생이 4명에 그치는 등 핵심 대학 원자력 학과가 존폐 위기에 처하면서 후속 전문인력들이 '잃어버린 세대'로 전락했다고 밝혔으며 미국을 필두로 세계 각국이 개발에 몰두하고 있는 SMR 연구도 국내 대학에선 거의 찾아볼 수 없어 세계 각국이 개발에 몰두하고 있는 SMR 연구도 국내 대학에선 거의 찾아볼 수 없다.,"1일 AIST는 올해 원전 학부 전공 지원생이 4명뿐으로, 핵심 대학의 원자력 학과가 존폐 위기에 놓이면서 후속 전문 인력이 '잃어버린 세대'로 전락했다고 밝혔다. 또한, 미국이 주도하며 세계 각국이 개발에 집중하고 있는 SMR 연구는 국내 대학에서 거의 볼 수 없다.","AIST에 따르면, 올해 원전 학부 전공 지원생은 4명에 그쳐 주요 대학의 원자력 학과가 폐과될 위기에 처하면서 전문 인력들이 '잃어버린 세대'로 전락했다. 게다가 미국 주도로 세계 각국이 개발 중인 SMR 연구가 국내 대학에서는 찾아보기 어렵다.",-2.4784016609191895,-1.912651538848877
중소벤처기업진흥공단 이하 중진공 이사장 김학도 은 5일 웹진 겟 GET 을 창간해 온라인 배포한다고 밝혔는데 이번 창간호에서는 코로나19 이후 전자상거래 시장 동향 전자상거래 매출 상위 10개국 및 한국 전자상거래 주요 수출국 주요 수출국별 전자상거래 인사이트 등을 소개하며 한국에서 전자상거래를 통해 수출이 가장 많이 이뤄지는 국가는 미국 일본 중국 독일 싱가포르 영국 말레이시아 순이며 이번 웹진을 통해 해당 국가들의 전자상거래 시장 동향 소비추세 해외직구 추이 등을 살펴볼 수 있다.,"중소벤처기업진흥공단, 이하 중진공의 이사장인 김학도는 5일 웹진 '겟(GET)'을 발간하여 온라인으로 배포할 예정이라고 밝혔다. 이번 호에는 코로나19 이후 전자상거래 시장의 동향과 함께, 전자상거래 매출 상위 10개국을 비롯해 한국의 주요 수출국과 그에 대한 인사이트가 담겨있다. 특히, 전자상거래를 통한 수출이 가장 많은 나라는 미국, 일본, 중국, 독일, 싱가포르, 영국 그리고 말레이시아 순으로 나타나며, 이 웹진을 통해 이러한 국가들의 전자상거래 시장 동향과 소비 추세, 해외 직구 추이를 파악할 수 있을 것으로 기대된다.","중소벤처기업진흥공단, 즉 중진공의 이사장인 김학도가 5일 웹진 '겟(GET)'을 발간해 온라인으로 배포한다고 밝혔다. 이번 호에서는 코로나19 이후 전자상거래 시장의 동향을 다루고 있으며, 전자상거래 매출 상위 10개국 및 한국 주요 수출국에 관한 인사이트도 담았다. 특히, 전자상거래를 통한 수출이 가장 활발한 국가는 미국, 일본, 중국, 독일, 싱가포르, 영국, 말레이시아 순이며, 이를 통해 해당 국가들의 전자상거래 시장 동향과 소비 추세, 해외 직구 추세를 알 수 있을 것이라 예상된다.",-1.3719416856765747,-2.6029608249664307
가 5일 가상자산 핀테크 기업 델리오는 별도의 실적 없이도 매일 복리 이자를 제공하는 일종의 파킹 수시입출금식 계좌인 가상자산 수시입출금 계좌 서비스인 델리오뱅크 를 출시했다고 밝혔으며 크립토뱅크 강남 PB센터도 개소한다.,가상자산 핀테크 기업 델리오는 별도 실적 없어도 매일 복리를 주는 파킹계좌 성격의 수시입출금 계좌 서비스를 '델리오뱅크'라 이름 짓고 이를 출시한다고 밝혔다. 아울러 크립토뱅크 강남 PB 센터도 문을 연다.,"가상 자산 핀테크 기업 델리오는 별도의 실적이 없어도 매일 복리를 제공하는 파킹 계좌 성격의 수시 입출금 계좌 서비스인 '델리오뱅크'를 출시할 예정이며, 이와 함께 크립토뱅크 강남 PB센터 역시 오픈한다고 발표했다.",-1.8421255350112915,-2.652315855026245
"5일 발표한 6월 소비자물가 동향에 따르면 지난달 소비자물가지수는 전년 동기 대비 6.0% 상승했고, 1998년 11월 6.8% 이후 23년 7개월 만으로 1998년 11월 6.8% 이후 23년 7개월 만이라고 밝혔다.","5일에 발표된 6월 소비자물가동향에 따르면, 지난달 소비자물가지수는 전년 같은 기간보다 6.0% 올랐으며, 이는 1998년 11월의 6.8% 이후 23년 7개월 만에 처음 있는 일임을 알렸다.","5일 발표된 6월 소비자물가 동향에 따르면, 지난 달 소비자물가지수는 전년 같은 기간에 비해 6.0% 상승했으며, 이는 1998년 11월의 6.8% 이후 약 23년 7개월 만의 최고치라는 사실을 알렸다.",-1.4337244033813477,-2.2186119556427
5일J ENM은 경기도 파주에 국내 최대 규모의 제작 인프라를 갖춘 CJ ENM 스튜디오 센터 의 구축을 마치고 K 콘텐츠의 글로벌화를 견인하는 아시아의 허브 역할을 하겠다고 밝히고 약 2년여간의 공사 기간을 거쳐 올해 4월 구축이 완료된 스튜디오 센터 를 취재진에 공개하고 현장을 소개하는 자리를 가졌다.,"ENM은 5일, 경기도 파주에 들어선 CJ ENM 스튜디오 센터가 K 콘텐츠의 글로벌화를 주도할 아시아 거점으로 기능하겠다고 밝혔다. 해당 스튜디오 센터는 약 2년여 간의 공사를 끝내고 지난 4월에 완공되었으며, 이날 취재진에게 공개됐다.","ENM은 5일, 경기도 파주에 위치한 CJ ENM 스튜디오 센터가 K 콘텐츠의 글로벌화를 선도할 아시아 중심지로 역할 할 것이라 밝혔다. 이 스튜디오 센터는 약 2년에 걸친 공사 끝에 지난 4월 완공되었고, 이날 언론에 공개되었다.",-1.943171501159668,-2.715599775314331
삼성 경기둔화로 화학 수요 약세가 심화되는 가운데 LG화학의 양극재 사업은 새로운 성장 모멘텀으로 부각이 가능하다며  LG화학에 대해 투자의견 매수를 유지하고 목표주가를 68만원에서 67만원으로 하향 조정했다.,"삼성 경기 둔화로 인해 화학 수요가 약세를 보이는 상황에서, LG화학의 양극재 사업이 새로운 성장 동력으로 주목받을 가능성이 있다며, LG화학에 대한 투자 의견을 '매수'로 유지하면서도 목표 주가는 기존 68만 원에서 67만 원으로 낮췄다.","삼성 경기 둔화에 따른 화학 수요 부진 속에서도, LG화학의 양극재 사업이 새 성장 동력으로 주목받아 매수 의견이 유지됐으나, 목표주가가 기존 68만 원에서 67만 원으로 하향 조정됐다.",-2.0513195991516113,-3.1888935565948486
"LG전자와 SM엔터테인먼트가 합작법인 ‘피트니스캔디’를 통해 홈 트레이닝 서비스 시장 진출을 선언하면서 앞서 관련 시장에 공개된 애플 서비스를 뛰어넘을 수 있을지 주목되는 가운데, 피트니스캔디는 케이팝과 예능을 바탕으로 현지화 전략을 추구해 애플과 차별화된 피트니스 콘텐츠를 선보일 계획이라고 밝혔다.","LG전자와 SM엔터테인먼트는 합작법인 '피트니스캔디'를 설립하여 홈 트레이닝 서비스 시장에 진출한다고 선언했으며, 이를 통해 앞서 출시된 애플의 서비스를 넘어설 수 있을지에 관심이 집중되고 있다. 피트니스캔디는 케이팝 및 예능 프로그램을 활용하여 현지화를 추진하며, 애플과는 다른 차별화된 피트니스 콘텐츠를 제공할 예정임을 알렸다.","LG전자와 SM엔터테인먼트가 합작 법인 '피트니스 캔디'를 세워 홈 트레이닝 서비스 시장에 뛰어들겠다고 밝혔으며, 이에 따라 이전부터 나온 애플의 서비스를 뛰어넘을 수 있을지 이목이 쏠리고 있다. 피트니스 캔디는 케이팝과 예능 프로그램으로 현지화에 힘쓰며, 애플과는 구별되는 특색 있는 피트니스 콘텐츠를 선보일 계획이라고 전했다.",-2.352841854095459,-2.6492462158203125
5일 인천 영종도 네스트 호텔에서 열린 쌍용자동차 SUV 토레스  언론공개 행사에서 모델들이 차량을 소개하고 모델들이 차량을 소개하고 있다.,5일 인천 영종도의 네스트 호텔에서 열린 쌍용자동차의 SUV '토레스' 언론 공개 행사에서는 모델들이 차량을 소개하고 있다.,5일 인천 영종도 소재 네스트호텔에서 개최된 쌍용자동차의 SUV '토레스' 언론공개행사에서 모델들이 차량을 소개 중이다.,-2.1444883346557617,-2.13608717918396
"리본즈 대표 하동구는 명품 렌탈 서비스 렌트잇 사이즈 가이드 오픈과 함께 7월 4일부터 11일까지 렌트잇 인기 상품들을 20% 할인가에 렌트할 수 있는 이벤트를 진행하며, 자세한 사항은 리본즈 공식 모바일앱과 홈페이지에서 확인할 수 있다.",리본즈 대표 하동구는 '렌트잇 사이즈 가이드' 오픈을 기념해 7월 4일부터 11일까지 인기 상품을 최대 20% 할인된 가격에 대여 가능한 이벤트를 실시한다고 밝혔다. 상세 내용은 리본즈의 공식 모바일 앱 및 웹사이트에서 확인 가능하다.,"리본즈 대표 하동구는 '렌트잇 사이즈 가이드'의 오픈을 기념하여, 7월 4일부터 11일까지 인기 상품을 최대 20% 할인된 가격으로 대여할 수 있는 이벤트를 진행한다고 발표했다. 자세한 사항은 리본즈의 공식 모바일 앱과 웹사이트에서 확인할 수 있다.",-1.0485494136810303,-2.195833444595337
"로일런 미국 재무장관과 류허 중국 부총리가 현지시간 오전 화상 회의에서 거시 경제와 글로벌 공급망 안정 등에 대해 논의하며 양국 협력의 중요성을 재차 강조했으며, 이르면 이번 주 일부 중국 수입품에 대한 고율 관세 일부 완화를 발표할 수 있다고 미국 경제 분야 사령탑인 재닛 옐런 미국 재무장관과 류허  중국 부총리가 ‘건설적’ 대화를 나눴다고 이날 로이터통신이 보도했다.","로일런 미국 재무장관과 류허 중국 부총리는 현지시간 오전 진행한 화상 회의에서 거시경제 및 글로벌 공급망 안정화 등을 주제로 의견을 교환하면서 양국의 협력 필요성을 거듭 강조했다. 특히 이들은 이르면 금주 중 중국산 수입품에 부과되는 고율 관세의 일부를 완화하겠다는 계획을 전격 발표했다. 두 사람은 해당 회담을 '건설적'이라고 평가했는데, 이는 로이터 통신이 같은 날 보도한 내용이다.","로일런 미국 재무장관 그리고 류허 중국 부총리가 현지 시간 오전에 열린 화상회의에서 거시 경제와 글로벌 공급망 안정화를 주제로 양국 간 협력의 중요성을 재차 강조하였다. 특히, 이들은 빠르면 이번 주 안에 중국산 제품에 대한 높은 관세 일부 완화의 뜻을 밝혔다. 두 사람은 해당 회담을 '건설적'이라 평했으며, 이는 로이터통신이 같은 날 보도한 바 있다.",-2.611314058303833,-3.1773829460144043
한국가 자국에 비우호적인 일본을 대상으로 천연가스를 차단하려는 가운데 폭염으로 전력 수요까지 늘어나면서 액화천연가스 LNG 가격이 치솟고 있어 LNG 천연가스 현물가격 JKM 은 이날 기준 MMBtu 열량단위 당 38.7달러로 한달 새 61% 뛰었고 유럽 천연가스 가격 역시 MWh 메가와트시 당 162.9유로로 한달 전보다 96.1% 올랐다.,"한국이 자국에 비우호적인 일본을 대상으로 천연가스 공급을 중단하려는 상황에서 폭염에 따른 전력 수요 증가까지 겹쳐 액화천연가스인 LNG의 가격이 급등하며, 이에 따라 LNG 천연가스의 현물가격인 JKM은 이날 기준 MMBtu 열량 단위당 38.7 달러로, 한 달 사이에 61% 상승하였고, 유럽 지역의 천연가스 가격도 MWh 메가와트 시 당 162.9 유로로, 한 달 전에 비해 96.1%나 오른 것으로 나타났다.","한국이 자국에 비우호적인 일본을 대상으로 천연가스 공급 중단을 하려는 상황에서 폭염으로 인한 전력 수요 증가까지 겹치며 액화천연가스인 LNG의 가격이 급등해, LNG 천연가스의 현물가격인 JKM은 이날 기준 MMBtu 열량 단위당 38.7달러로 한 달 새 61% 올랐으며, 유럽 지역 천연가스 가격 또한 MWh 메가와트 시 당 162.9유로로 한 달 전보다 96.1% 상승한 것으로 밝혀졌다.",-0.8681855201721191,-2.0492358207702637
